               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  19,              1.2048,              1.6995,              1.2506,             0.43326,             0.55232,             0.44961,             0.37956,                   0,                   0,                   0,           0.0074522,           0.0074522,           0.0074522
                  20,               1.174,              1.7012,              1.2476,             0.44828,             0.57356,             0.50105,             0.41429,                   0,                   0,                   0,           0.0074463,           0.0074463,           0.0074463
                  21,              1.1651,              1.6718,              1.2562,             0.44989,             0.52641,             0.46779,             0.38028,                   0,                   0,                   0,           0.0074403,           0.0074403,           0.0074403
                  22,              1.1681,              1.6594,              1.2511,             0.44441,             0.56946,             0.51044,             0.43397,                   0,                   0,                   0,           0.0074343,           0.0074343,           0.0074343
                  23,              1.1585,              1.6544,              1.2456,             0.48589,              0.5683,              0.5176,             0.43288,                   0,                   0,                   0,           0.0074283,           0.0074283,           0.0074283
                  24,              1.1309,              1.6285,              1.2362,             0.48565,             0.61073,             0.53713,             0.46397,                   0,                   0,                   0,           0.0074223,           0.0074223,           0.0074223
                  25,              1.1027,              1.6002,              1.2248,             0.52094,             0.57026,             0.54364,             0.46876,                   0,                   0,                   0,           0.0074163,           0.0074163,           0.0074163
                  26,              1.1228,              1.6128,              1.2427,             0.46397,              0.6045,             0.53277,             0.46239,                   0,                   0,                   0,           0.0074103,           0.0074103,           0.0074103
                  27,              1.0939,              1.5976,              1.2134,              0.4711,             0.59728,             0.54455,             0.46202,                   0,                   0,                   0,           0.0074043,           0.0074043,           0.0074043
                  28,              1.0901,              1.5882,              1.2291,             0.46228,             0.56681,             0.51525,             0.44233,                   0,                   0,                   0,           0.0073984,           0.0073984,           0.0073984
                  29,               1.072,              1.5531,                1.22,             0.46048,             0.60636,              0.5507,             0.48543,                   0,                   0,                   0,           0.0073924,           0.0073924,           0.0073924
                  30,              1.0404,              1.5162,              1.2067,             0.51954,             0.54749,             0.54177,             0.47148,                   0,                   0,                   0,           0.0073864,           0.0073864,           0.0073864
                  31,              1.0463,              1.5282,              1.2059,             0.42099,             0.58773,             0.45938,             0.40011,                   0,                   0,                   0,           0.0073804,           0.0073804,           0.0073804
                  32,              1.0478,              1.5379,              1.2171,             0.49696,             0.56602,             0.53774,             0.46593,                   0,                   0,                   0,           0.0073744,           0.0073744,           0.0073744
                  33,              1.0471,              1.5259,              1.1997,             0.49261,             0.56964,             0.54278,             0.46112,                   0,                   0,                   0,           0.0073684,           0.0073684,           0.0073684
                  34,              1.0162,              1.4714,              1.1981,             0.47311,             0.60296,             0.57129,             0.49475,                   0,                   0,                   0,           0.0073624,           0.0073624,           0.0073624
                  35,              1.0222,              1.5118,              1.1959,             0.51297,             0.57883,             0.56729,             0.48508,                   0,                   0,                   0,           0.0073565,           0.0073565,           0.0073565
                  36,              1.0104,              1.4685,              1.1938,             0.53477,             0.59875,             0.57899,             0.50706,                   0,                   0,                   0,           0.0073505,           0.0073505,           0.0073505
                  37,               1.036,              1.5051,              1.2079,             0.50155,              0.6133,             0.57294,             0.49887,                   0,                   0,                   0,           0.0073445,           0.0073445,           0.0073445
                  38,              1.0019,              1.4229,              1.1876,             0.50412,             0.64461,             0.55868,             0.49196,                   0,                   0,                   0,           0.0073385,           0.0073385,           0.0073385
                  39,             0.99876,              1.4011,              1.1782,             0.52102,             0.59362,             0.56691,             0.50038,                   0,                   0,                   0,           0.0073325,           0.0073325,           0.0073325
                  40,             0.98947,              1.4064,              1.1894,             0.45141,             0.59702,              0.5175,              0.4514,                   0,                   0,                   0,           0.0073265,           0.0073265,           0.0073265
                  41,              0.9895,              1.4245,              1.1854,             0.55215,             0.55202,             0.58637,             0.48991,                   0,                   0,                   0,           0.0073205,           0.0073205,           0.0073205
                  42,             0.95599,              1.3997,              1.1831,             0.48204,             0.64544,             0.54558,             0.47724,                   0,                   0,                   0,           0.0073145,           0.0073145,           0.0073145
                  43,             0.87828,              1.3976,              1.1644,             0.51312,             0.56069,             0.54576,             0.47989,                   0,                   0,                   0,           0.0073086,           0.0073086,           0.0073086
                  44,             0.85858,               1.398,               1.152,             0.49896,             0.60425,             0.56108,             0.50251,                   0,                   0,                   0,           0.0073026,           0.0073026,           0.0073026
                  45,             0.81566,              1.3627,              1.1411,              0.5356,             0.61334,             0.59011,             0.53002,                   0,                   0,                   0,           0.0072966,           0.0072966,           0.0072966
                  46,             0.78819,              1.3422,              1.1392,             0.50297,             0.64133,             0.58229,             0.52347,                   0,                   0,                   0,           0.0072906,           0.0072906,           0.0072906
                  47,             0.78832,              1.3348,              1.1382,             0.53354,             0.60514,              0.5575,              0.5006,                   0,                   0,                   0,           0.0072846,           0.0072846,           0.0072846
                  48,             0.76755,              1.3345,              1.1228,             0.54073,             0.60659,             0.58429,             0.52621,                   0,                   0,                   0,           0.0072786,           0.0072786,           0.0072786
                  49,             0.75167,              1.3065,              1.1248,             0.52991,             0.58449,             0.56577,             0.50829,                   0,                   0,                   0,           0.0072726,           0.0072726,           0.0072726
                  50,             0.74532,              1.3224,              1.1179,             0.55797,             0.61877,              0.5967,             0.54078,                   0,                   0,                   0,           0.0072667,           0.0072667,           0.0072667
                  51,              0.7414,              1.3052,              1.1308,             0.55699,             0.57788,             0.59076,             0.53285,                   0,                   0,                   0,           0.0072607,           0.0072607,           0.0072607
                  52,             0.72643,              1.2883,               1.124,             0.51987,             0.66996,             0.57755,             0.52193,                   0,                   0,                   0,           0.0072547,           0.0072547,           0.0072547
                  53,             0.73297,              1.2907,              1.1245,             0.52145,             0.57542,             0.56491,              0.5055,                   0,                   0,                   0,           0.0072487,           0.0072487,           0.0072487
                  54,             0.73113,              1.2433,              1.1236,             0.46584,             0.70416,             0.57574,             0.52295,                   0,                   0,                   0,           0.0072427,           0.0072427,           0.0072427
                  55,             0.69596,              1.2113,              1.1039,             0.55858,              0.6122,             0.60452,             0.54846,                   0,                   0,                   0,           0.0072367,           0.0072367,           0.0072367
                  56,             0.70275,              1.2629,              1.1081,             0.51597,             0.70837,             0.62068,             0.56417,                   0,                   0,                   0,           0.0072307,           0.0072307,           0.0072307
                  57,              0.6997,              1.2501,              1.1101,              0.5222,             0.67257,              0.5971,                0.54,                   0,                   0,                   0,           0.0072247,           0.0072247,           0.0072247
                  58,             0.68641,              1.2024,              1.1041,             0.52674,             0.63661,             0.58475,             0.53423,                   0,                   0,                   0,           0.0072188,           0.0072188,           0.0072188
                  59,               0.679,              1.2211,               1.095,             0.65656,             0.57728,             0.64594,             0.59224,                   0,                   0,                   0,           0.0072128,           0.0072128,           0.0072128
                  60,              0.6943,              1.2048,              1.1213,             0.58869,             0.64969,             0.63923,             0.58129,                   0,                   0,                   0,           0.0072068,           0.0072068,           0.0072068
                  61,              0.6868,              1.1969,              1.1118,             0.61598,             0.59592,             0.63977,              0.5836,                   0,                   0,                   0,           0.0072008,           0.0072008,           0.0072008
                  62,             0.68278,              1.1637,              1.1039,             0.55441,             0.66863,             0.65109,             0.59634,                   0,                   0,                   0,           0.0071948,           0.0071948,           0.0071948
                  63,              0.6759,               1.185,               1.105,             0.56684,             0.60955,             0.59517,             0.54469,                   0,                   0,                   0,           0.0071888,           0.0071888,           0.0071888
                  64,             0.68304,              1.1989,              1.1109,             0.53786,              0.7074,             0.61753,             0.56775,                   0,                   0,                   0,           0.0071828,           0.0071828,           0.0071828
                  65,             0.66921,              1.1636,              1.1053,             0.56055,             0.68232,             0.63916,             0.58195,                   0,                   0,                   0,           0.0071769,           0.0071769,           0.0071769
                  66,              0.6666,              1.1266,              1.1058,             0.56766,             0.63121,             0.62636,             0.56629,                   0,                   0,                   0,           0.0071709,           0.0071709,           0.0071709
                  67,             0.67204,              1.1896,              1.1016,             0.55461,             0.67258,             0.65374,             0.60009,                   0,                   0,                   0,           0.0071649,           0.0071649,           0.0071649
                  68,             0.64988,              1.1313,              1.0872,             0.56486,             0.62298,             0.60786,             0.55757,                   0,                   0,                   0,           0.0071589,           0.0071589,           0.0071589
                  69,             0.66114,              1.1688,              1.1023,             0.54718,             0.70077,              0.6307,             0.58439,                   0,                   0,                   0,           0.0071529,           0.0071529,           0.0071529
                  70,             0.64093,              1.1213,              1.0927,             0.63238,             0.60974,             0.65516,             0.60502,                   0,                   0,                   0,           0.0071469,           0.0071469,           0.0071469
                  71,             0.64373,              1.1146,               1.092,             0.59793,             0.62579,              0.6432,             0.58466,                   0,                   0,                   0,           0.0071409,           0.0071409,           0.0071409
                  72,             0.65667,              1.0838,              1.0934,             0.62283,             0.60458,              0.6232,             0.57047,                   0,                   0,                   0,            0.007135,            0.007135,            0.007135
                  73,             0.65791,              1.0901,              1.0995,             0.56495,             0.61322,             0.60545,             0.56242,                   0,                   0,                   0,            0.007129,            0.007129,            0.007129
                  74,             0.66105,              1.0837,              1.1001,              0.6037,             0.62938,             0.62895,             0.58183,                   0,                   0,                   0,            0.007123,            0.007123,            0.007123
                  75,             0.64393,              1.0437,              1.0935,             0.64379,             0.61127,             0.66382,             0.61354,                   0,                   0,                   0,            0.007117,            0.007117,            0.007117
                  76,             0.63685,              1.0817,              1.0983,             0.64146,             0.59013,             0.64587,             0.59774,                   0,                   0,                   0,            0.007111,            0.007111,            0.007111
                  77,             0.63188,              1.0926,              1.0906,              0.5708,              0.6398,             0.59952,             0.55167,                   0,                   0,                   0,            0.007105,            0.007105,            0.007105
                  78,             0.64227,              1.0557,              1.0924,             0.57257,             0.70043,             0.66386,              0.6142,                   0,                   0,                   0,            0.007099,            0.007099,            0.007099
                  79,             0.64635,              1.0476,              1.0847,             0.58447,             0.66219,             0.65852,             0.60705,                   0,                   0,                   0,            0.007093,            0.007093,            0.007093
                  80,             0.62494,              1.0184,              1.0846,             0.62806,             0.64504,             0.66835,             0.61605,                   0,                   0,                   0,           0.0070871,           0.0070871,           0.0070871
                  81,             0.62082,              1.0343,              1.0805,             0.59864,             0.63427,             0.63012,             0.58222,                   0,                   0,                   0,           0.0070811,           0.0070811,           0.0070811
                  82,             0.62973,              1.0072,              1.0898,             0.61465,               0.638,             0.65313,             0.60619,                   0,                   0,                   0,           0.0070751,           0.0070751,           0.0070751
                  83,             0.63122,               1.043,              1.0893,             0.64972,               0.616,               0.641,             0.59395,                   0,                   0,                   0,           0.0070691,           0.0070691,           0.0070691
                  84,             0.61378,              1.0031,              1.0858,             0.61405,              0.6114,             0.65646,             0.60842,                   0,                   0,                   0,           0.0070631,           0.0070631,           0.0070631
                  85,             0.62518,              0.9994,              1.0979,             0.62039,             0.64517,             0.68122,             0.63484,                   0,                   0,                   0,           0.0070571,           0.0070571,           0.0070571
                  86,             0.60913,              0.9988,              1.0841,             0.63004,             0.65317,             0.67674,              0.6302,                   0,                   0,                   0,           0.0070511,           0.0070511,           0.0070511
                  87,             0.61701,             0.98326,              1.0812,             0.60394,             0.63526,             0.65599,             0.61354,                   0,                   0,                   0,           0.0070452,           0.0070452,           0.0070452
                  88,             0.61275,             0.98615,              1.0813,             0.67214,             0.63204,             0.67456,             0.63239,                   0,                   0,                   0,           0.0070392,           0.0070392,           0.0070392
                  89,             0.61051,             0.95794,              1.0829,             0.72448,             0.60322,             0.69075,             0.64189,                   0,                   0,                   0,           0.0070332,           0.0070332,           0.0070332
                  90,             0.60376,             0.96352,              1.0863,             0.59873,             0.68437,             0.68813,             0.63857,                   0,                   0,                   0,           0.0070272,           0.0070272,           0.0070272
                  91,             0.61548,              0.9415,              1.0817,             0.65737,             0.65303,              0.6651,             0.61714,                   0,                   0,                   0,           0.0070212,           0.0070212,           0.0070212
                  92,             0.59695,              0.9299,               1.075,             0.64921,             0.65506,             0.68404,              0.6413,                   0,                   0,                   0,           0.0070152,           0.0070152,           0.0070152
                  93,              0.6116,             0.93841,              1.0828,             0.68881,             0.65649,             0.69222,             0.64629,                   0,                   0,                   0,           0.0070092,           0.0070092,           0.0070092
                  94,              0.5857,             0.92318,              1.0715,             0.63613,             0.69358,             0.70324,             0.65637,                   0,                   0,                   0,           0.0070032,           0.0070032,           0.0070032
                  95,             0.60041,              0.9464,               1.087,             0.68601,             0.61994,             0.69147,             0.65042,                   0,                   0,                   0,           0.0069973,           0.0069973,           0.0069973
                  96,             0.57905,             0.91138,              1.0603,             0.67168,             0.60008,              0.6727,             0.62784,                   0,                   0,                   0,           0.0069913,           0.0069913,           0.0069913
                  97,             0.57888,             0.91056,              1.0793,             0.64125,             0.64701,             0.67645,             0.63536,                   0,                   0,                   0,           0.0069853,           0.0069853,           0.0069853
                  98,             0.58474,             0.90502,              1.0746,             0.64275,              0.6466,             0.67073,             0.62954,                   0,                   0,                   0,           0.0069793,           0.0069793,           0.0069793
                  99,              0.5966,             0.89071,              1.0787,               0.695,             0.62214,             0.69357,             0.65069,                   0,                   0,                   0,           0.0069733,           0.0069733,           0.0069733
                 100,             0.59868,             0.87888,              1.0831,             0.63834,             0.66878,             0.68471,             0.64064,                   0,                   0,                   0,           0.0069673,           0.0069673,           0.0069673
                 101,             0.59903,             0.91331,              1.0927,             0.60841,             0.67417,             0.67755,             0.63674,                   0,                   0,                   0,           0.0069613,           0.0069613,           0.0069613
                 102,             0.58713,             0.86069,              1.0854,             0.60847,             0.69713,              0.6925,             0.65133,                   0,                   0,                   0,           0.0069554,           0.0069554,           0.0069554
                 103,              0.5768,             0.87823,              1.0721,             0.66478,             0.69569,             0.69982,             0.65587,                   0,                   0,                   0,           0.0069494,           0.0069494,           0.0069494
                 104,             0.58325,             0.87696,              1.0682,             0.62261,             0.70193,             0.69389,              0.6551,                   0,                   0,                   0,           0.0069434,           0.0069434,           0.0069434
                 105,             0.59112,             0.86837,              1.0802,              0.6829,             0.65619,              0.6871,             0.64624,                   0,                   0,                   0,           0.0069374,           0.0069374,           0.0069374
                 106,             0.56734,             0.82852,               1.073,             0.64732,             0.68909,             0.71433,             0.67357,                   0,                   0,                   0,           0.0069314,           0.0069314,           0.0069314
                 107,             0.57544,             0.82471,               1.069,             0.65112,             0.65891,             0.67891,             0.64127,                   0,                   0,                   0,           0.0069254,           0.0069254,           0.0069254
                 108,             0.57678,             0.86588,              1.0717,             0.70313,             0.62671,             0.71261,             0.67148,                   0,                   0,                   0,           0.0069194,           0.0069194,           0.0069194
                 109,             0.57511,              0.8521,               1.074,             0.72684,             0.62028,             0.72461,             0.68516,                   0,                   0,                   0,           0.0069134,           0.0069134,           0.0069134
                 110,             0.56642,             0.82066,              1.0664,             0.66994,             0.66564,             0.71177,             0.66734,                   0,                   0,                   0,           0.0069075,           0.0069075,           0.0069075
                 111,             0.56103,             0.83193,              1.0721,             0.71823,              0.6707,             0.73029,             0.68743,                   0,                   0,                   0,           0.0069015,           0.0069015,           0.0069015
                 112,             0.57611,             0.82256,              1.0696,             0.65659,             0.71368,             0.72271,             0.68215,                   0,                   0,                   0,           0.0068955,           0.0068955,           0.0068955
                 113,             0.58128,             0.86006,              1.0784,             0.66983,             0.68161,             0.72469,              0.6797,                   0,                   0,                   0,           0.0068895,           0.0068895,           0.0068895
                 114,             0.56857,             0.81422,               1.061,             0.63359,             0.70537,             0.70865,             0.66643,                   0,                   0,                   0,           0.0068835,           0.0068835,           0.0068835
                 115,             0.57102,             0.79815,              1.0666,             0.64999,             0.69298,             0.71775,             0.67723,                   0,                   0,                   0,           0.0068775,           0.0068775,           0.0068775
                 116,             0.55273,             0.78394,              1.0666,             0.65433,             0.69495,             0.71329,             0.66679,                   0,                   0,                   0,           0.0068715,           0.0068715,           0.0068715
                 117,             0.57974,             0.81716,               1.071,             0.75254,             0.64549,             0.74229,             0.69762,                   0,                   0,                   0,           0.0068656,           0.0068656,           0.0068656
                 118,             0.55784,             0.80836,              1.0684,             0.66689,             0.68824,             0.72824,             0.68404,                   0,                   0,                   0,           0.0068596,           0.0068596,           0.0068596
                 119,             0.56089,             0.78909,              1.0668,             0.66295,             0.64928,             0.70211,             0.65833,                   0,                   0,                   0,           0.0068536,           0.0068536,           0.0068536
                 120,             0.53789,             0.77583,              1.0562,             0.68973,              0.6947,              0.7066,             0.66722,                   0,                   0,                   0,           0.0068476,           0.0068476,           0.0068476
                 121,              0.5577,             0.76383,              1.0645,             0.70986,             0.67866,             0.73135,             0.68789,                   0,                   0,                   0,           0.0068416,           0.0068416,           0.0068416
                 122,             0.54705,             0.76555,              1.0606,             0.69514,             0.68017,             0.71823,             0.67635,                   0,                   0,                   0,           0.0068356,           0.0068356,           0.0068356
                 123,             0.55704,              0.7676,              1.0737,             0.66899,             0.69955,              0.7247,             0.68276,                   0,                   0,                   0,           0.0068296,           0.0068296,           0.0068296
                 124,             0.56321,             0.75876,              1.0752,             0.72157,             0.65892,             0.72564,             0.68412,                   0,                   0,                   0,           0.0068236,           0.0068236,           0.0068236
                 125,             0.53823,             0.75751,              1.0613,             0.67612,             0.70089,             0.73413,             0.69414,                   0,                   0,                   0,           0.0068177,           0.0068177,           0.0068177
                 126,             0.53865,             0.77606,              1.0683,             0.68554,             0.67849,             0.73456,             0.69216,                   0,                   0,                   0,           0.0068117,           0.0068117,           0.0068117
                 127,             0.54745,             0.75566,              1.0607,             0.69167,             0.68298,             0.73536,             0.69553,                   0,                   0,                   0,           0.0068057,           0.0068057,           0.0068057
                 128,             0.54735,             0.74872,              1.0648,             0.67085,             0.71756,             0.74307,             0.70247,                   0,                   0,                   0,           0.0067997,           0.0067997,           0.0067997
                 129,              0.5616,             0.72905,              1.0664,             0.72836,             0.65637,             0.72816,             0.68612,                   0,                   0,                   0,           0.0067937,           0.0067937,           0.0067937
                 130,             0.54943,             0.74983,              1.0672,             0.69162,             0.68936,             0.73012,             0.68914,                   0,                   0,                   0,           0.0067877,           0.0067877,           0.0067877
                 131,             0.55068,              0.7364,              1.0702,             0.71417,             0.69042,             0.73677,             0.69515,                   0,                   0,                   0,           0.0067817,           0.0067817,           0.0067817
                 132,             0.53838,             0.71374,              1.0583,             0.67939,             0.70734,             0.73875,             0.69977,                   0,                   0,                   0,           0.0067758,           0.0067758,           0.0067758
                 133,             0.55121,             0.73387,              1.0712,             0.67346,             0.69096,             0.72521,             0.69021,                   0,                   0,                   0,           0.0067698,           0.0067698,           0.0067698
                 134,              0.5313,             0.71818,              1.0551,             0.71547,             0.68365,             0.73467,             0.69771,                   0,                   0,                   0,           0.0067638,           0.0067638,           0.0067638
                 135,             0.52994,              0.7035,              1.0605,             0.76217,             0.64003,             0.74073,             0.69912,                   0,                   0,                   0,           0.0067578,           0.0067578,           0.0067578
                 136,             0.53289,             0.71695,              1.0492,             0.69601,              0.6833,             0.74156,              0.7028,                   0,                   0,                   0,           0.0067518,           0.0067518,           0.0067518
                 137,             0.53611,             0.71619,              1.0574,             0.71167,             0.69252,             0.75045,              0.7073,                   0,                   0,                   0,           0.0067458,           0.0067458,           0.0067458
                 138,             0.52896,              0.6829,              1.0645,             0.71439,             0.68878,             0.73214,              0.6899,                   0,                   0,                   0,           0.0067398,           0.0067398,           0.0067398
                 139,             0.54137,             0.70631,              1.0637,             0.67687,             0.66858,             0.71869,             0.68121,                   0,                   0,                   0,           0.0067338,           0.0067338,           0.0067338
                 140,             0.53332,             0.70214,              1.0632,             0.70625,             0.69242,             0.74106,             0.70221,                   0,                   0,                   0,           0.0067279,           0.0067279,           0.0067279
                 141,             0.54395,             0.72941,              1.0597,             0.64078,             0.75562,             0.73628,             0.69141,                   0,                   0,                   0,           0.0067219,           0.0067219,           0.0067219
                 142,             0.53967,             0.69342,              1.0595,             0.73028,             0.67267,             0.74439,              0.7026,                   0,                   0,                   0,           0.0067159,           0.0067159,           0.0067159
                 143,             0.53302,             0.69327,               1.058,             0.68402,             0.70019,             0.73036,             0.68993,                   0,                   0,                   0,           0.0067099,           0.0067099,           0.0067099
                 144,              0.5217,              0.6785,              1.0469,             0.65881,             0.70882,              0.7216,             0.68543,                   0,                   0,                   0,           0.0067039,           0.0067039,           0.0067039
                 145,             0.54518,              0.6883,              1.0675,             0.71966,             0.68617,             0.74819,             0.70652,                   0,                   0,                   0,           0.0066979,           0.0066979,           0.0066979
                 146,             0.53604,              0.7091,               1.058,             0.72566,             0.64676,             0.72007,             0.67841,                   0,                   0,                   0,           0.0066919,           0.0066919,           0.0066919
                 147,             0.53424,             0.68083,              1.0549,             0.74669,             0.68933,             0.73905,              0.6981,                   0,                   0,                   0,            0.006686,            0.006686,            0.006686
                 148,             0.52684,              0.6745,              1.0535,               0.721,             0.67063,             0.72934,             0.69125,                   0,                   0,                   0,             0.00668,             0.00668,             0.00668
                 149,             0.52228,             0.66145,               1.048,             0.74558,             0.64127,             0.72318,             0.68448,                   0,                   0,                   0,            0.006674,            0.006674,            0.006674
                 150,             0.52102,             0.67176,              1.0544,             0.73948,             0.65608,             0.72656,             0.69038,                   0,                   0,                   0,            0.006668,            0.006668,            0.006668
                 151,             0.51524,             0.67612,               1.047,             0.69458,             0.72967,             0.73794,             0.69888,                   0,                   0,                   0,            0.006662,            0.006662,            0.006662
                 152,             0.53494,             0.67675,              1.0659,             0.68706,             0.72449,             0.74272,              0.7016,                   0,                   0,                   0,            0.006656,            0.006656,            0.006656
                 153,             0.53362,             0.67457,              1.0607,             0.69488,             0.71473,             0.74603,             0.70622,                   0,                   0,                   0,             0.00665,             0.00665,             0.00665
                 154,             0.51879,              0.6694,              1.0599,             0.72299,             0.69137,              0.7333,             0.69797,                   0,                   0,                   0,            0.006644,            0.006644,            0.006644
                 155,             0.52779,             0.65768,              1.0564,             0.69762,             0.71768,             0.74678,             0.70792,                   0,                   0,                   0,           0.0066381,           0.0066381,           0.0066381
                 156,             0.50935,             0.64748,              1.0515,             0.71819,             0.67537,             0.73462,             0.69778,                   0,                   0,                   0,           0.0066321,           0.0066321,           0.0066321
                 157,             0.52119,             0.66905,              1.0542,             0.76464,             0.63918,             0.73926,             0.70204,                   0,                   0,                   0,           0.0066261,           0.0066261,           0.0066261
                 158,             0.50537,             0.66504,               1.049,             0.77476,               0.641,             0.74616,             0.71246,                   0,                   0,                   0,           0.0066201,           0.0066201,           0.0066201
                 159,              0.5161,             0.62269,              1.0507,             0.68285,             0.70248,             0.74383,             0.70379,                   0,                   0,                   0,           0.0066141,           0.0066141,           0.0066141
                 160,             0.52641,             0.64229,              1.0505,             0.72381,             0.68078,             0.74101,             0.70521,                   0,                   0,                   0,           0.0066081,           0.0066081,           0.0066081
                 161,             0.52765,             0.63824,              1.0597,             0.71947,             0.66482,             0.74075,             0.70566,                   0,                   0,                   0,           0.0066021,           0.0066021,           0.0066021
                 162,             0.51418,             0.63384,              1.0658,             0.70023,             0.70206,              0.7469,             0.70607,                   0,                   0,                   0,           0.0065962,           0.0065962,           0.0065962
                 163,             0.51792,             0.62907,               1.053,             0.72199,               0.696,             0.75035,             0.71128,                   0,                   0,                   0,           0.0065902,           0.0065902,           0.0065902
                 164,             0.49223,             0.62389,              1.0413,             0.72905,             0.69881,             0.75557,             0.72063,                   0,                   0,                   0,           0.0065842,           0.0065842,           0.0065842
                 165,             0.51781,             0.63472,              1.0571,             0.74979,             0.66284,             0.73113,             0.69818,                   0,                   0,                   0,           0.0065782,           0.0065782,           0.0065782
                 166,             0.50129,             0.63257,              1.0429,             0.69634,             0.72886,             0.74513,             0.71043,                   0,                   0,                   0,           0.0065722,           0.0065722,           0.0065722
                 167,             0.49717,             0.60625,               1.039,             0.75655,             0.68412,              0.7632,             0.72698,                   0,                   0,                   0,           0.0065662,           0.0065662,           0.0065662
                 168,               0.508,             0.62537,               1.052,             0.75034,             0.66797,             0.75561,             0.72093,                   0,                   0,                   0,           0.0065602,           0.0065602,           0.0065602
                 169,             0.50158,             0.59828,              1.0531,             0.73072,             0.67661,             0.74784,             0.71353,                   0,                   0,                   0,           0.0065542,           0.0065542,           0.0065542
                 170,             0.51044,             0.59668,               1.046,             0.67959,             0.73151,             0.76379,             0.72802,                   0,                   0,                   0,           0.0065483,           0.0065483,           0.0065483
                 171,             0.51596,              0.6287,              1.0508,              0.7442,             0.67679,              0.7441,             0.70939,                   0,                   0,                   0,           0.0065423,           0.0065423,           0.0065423
                 172,             0.51339,             0.61742,              1.0602,             0.72025,             0.68235,             0.75155,             0.71475,                   0,                   0,                   0,           0.0065363,           0.0065363,           0.0065363
                 173,             0.50128,             0.60027,              1.0491,             0.74888,             0.67589,             0.76142,             0.72677,                   0,                   0,                   0,           0.0065303,           0.0065303,           0.0065303
                 174,             0.50506,             0.59807,              1.0524,             0.70004,             0.71944,             0.76058,             0.72378,                   0,                   0,                   0,           0.0065243,           0.0065243,           0.0065243
