               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  39,              1.1018,              1.5782,              1.1924,             0.49134,             0.56287,             0.53927,             0.36998,                   0,                   0,                   0,           0.0079145,           0.0079145,           0.0079145
                  40,              0.9828,               1.525,              1.1595,             0.42487,             0.57889,             0.49763,             0.43748,                   0,                   0,                   0,           0.0079081,           0.0079081,           0.0079081
                  41,             0.93193,              1.4975,              1.1615,             0.46798,               0.539,             0.51375,              0.4537,                   0,                   0,                   0,           0.0079016,           0.0079016,           0.0079016
                  42,             0.90518,              1.4729,               1.168,             0.44604,             0.54381,             0.50077,             0.44335,                   0,                   0,                   0,           0.0078951,           0.0078951,           0.0078951
                  43,             0.88751,               1.443,               1.158,             0.45777,             0.61371,             0.51474,             0.45882,                   0,                   0,                   0,           0.0078887,           0.0078887,           0.0078887
                  44,             0.85969,              1.4241,               1.138,              0.4689,             0.58538,             0.54083,             0.47716,                   0,                   0,                   0,           0.0078822,           0.0078822,           0.0078822
                  45,              0.8225,              1.4509,              1.1366,             0.43106,             0.60001,             0.51788,             0.46016,                   0,                   0,                   0,           0.0078758,           0.0078758,           0.0078758
                  46,              0.8361,                1.41,               1.148,             0.46275,             0.62809,             0.53035,              0.4761,                   0,                   0,                   0,           0.0078693,           0.0078693,           0.0078693
                  47,             0.83681,              1.4328,              1.1425,             0.49507,             0.58237,             0.54745,             0.49038,                   0,                   0,                   0,           0.0078628,           0.0078628,           0.0078628
                  48,             0.81224,              1.4131,              1.1415,             0.46299,             0.62092,             0.53762,             0.47865,                   0,                   0,                   0,           0.0078564,           0.0078564,           0.0078564
                  49,             0.79298,              1.4197,              1.1249,             0.47319,             0.59247,             0.52807,             0.47737,                   0,                   0,                   0,           0.0078499,           0.0078499,           0.0078499
                  50,             0.78729,              1.4313,              1.1262,             0.55242,             0.55103,             0.55854,             0.50673,                   0,                   0,                   0,           0.0078435,           0.0078435,           0.0078435
