               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 208,             0.70519,              1.0865,              1.1018,             0.62935,             0.71161,             0.72711,             0.68457,                   0,                   0,                   0,           0.0083606,           0.0083606,           0.0083606
                 209,             0.70715,              1.1019,              1.0989,             0.69588,             0.64613,             0.72144,              0.6798,                   0,                   0,                   0,           0.0083526,           0.0083526,           0.0083526
                 210,             0.69625,              1.0764,               1.092,             0.61933,             0.70096,             0.71245,             0.66864,                   0,                   0,                   0,           0.0083447,           0.0083447,           0.0083447
                 211,             0.69033,              1.0897,              1.0928,             0.67784,             0.65614,             0.72417,             0.68225,                   0,                   0,                   0,           0.0083368,           0.0083368,           0.0083368
                 212,             0.71625,              1.0733,              1.0916,             0.72207,             0.63577,             0.72115,             0.68017,                   0,                   0,                   0,           0.0083289,           0.0083289,           0.0083289
                 213,             0.70646,              1.0933,              1.0842,             0.71542,             0.67334,             0.72438,             0.68505,                   0,                   0,                   0,            0.008321,            0.008321,            0.008321
                 214,             0.69574,              1.0836,              1.0988,             0.67193,             0.65406,             0.71596,             0.67677,                   0,                   0,                   0,            0.008313,            0.008313,            0.008313
                 215,             0.70325,              1.0626,              1.0826,             0.67321,             0.67064,             0.71532,             0.67546,                   0,                   0,                   0,           0.0083051,           0.0083051,           0.0083051
                 216,             0.69052,              1.0938,              1.0942,              0.7193,             0.67008,             0.72545,             0.68656,                   0,                   0,                   0,           0.0082972,           0.0082972,           0.0082972
                 217,             0.70334,                1.08,              1.0982,             0.68509,             0.68714,             0.72345,             0.68506,                   0,                   0,                   0,           0.0082893,           0.0082893,           0.0082893
                 218,             0.68949,              1.0835,              1.0934,             0.68336,              0.6578,             0.72224,             0.68536,                   0,                   0,                   0,           0.0082814,           0.0082814,           0.0082814
                 219,             0.70172,              1.0805,               1.081,             0.67812,             0.65135,             0.70765,             0.67016,                   0,                   0,                   0,           0.0082734,           0.0082734,           0.0082734
                 220,             0.69302,              1.0972,              1.0891,             0.67987,             0.64299,             0.70862,             0.66979,                   0,                   0,                   0,           0.0082655,           0.0082655,           0.0082655
                 221,             0.69694,              1.0783,                1.09,             0.67411,             0.67025,             0.71879,             0.68125,                   0,                   0,                   0,           0.0082576,           0.0082576,           0.0082576
                 222,             0.69982,              1.0775,                 1.1,             0.68505,             0.67873,             0.72405,             0.68622,                   0,                   0,                   0,           0.0082497,           0.0082497,           0.0082497
                 223,             0.68811,              1.0731,              1.0886,             0.67604,             0.64742,             0.71398,              0.6771,                   0,                   0,                   0,           0.0082418,           0.0082418,           0.0082418
                 224,              0.6745,              1.0349,              1.0839,             0.66828,             0.66462,              0.7084,             0.67104,                   0,                   0,                   0,           0.0082338,           0.0082338,           0.0082338
                 225,             0.67721,              1.0371,              1.0912,             0.68327,             0.66122,             0.70719,             0.66741,                   0,                   0,                   0,           0.0082259,           0.0082259,           0.0082259
                 226,             0.67595,              1.0211,              1.0797,             0.68513,             0.66977,              0.7097,             0.66792,                   0,                   0,                   0,            0.008218,            0.008218,            0.008218
                 227,             0.71389,              1.0569,              1.0984,             0.70713,             0.66433,             0.71199,             0.67133,                   0,                   0,                   0,           0.0082101,           0.0082101,           0.0082101
                 228,             0.70867,              1.0679,              1.0931,             0.67933,             0.67425,             0.71296,             0.67343,                   0,                   0,                   0,           0.0082022,           0.0082022,           0.0082022
                 229,             0.69458,              1.0749,              1.0915,             0.66412,             0.72341,             0.71898,             0.67916,                   0,                   0,                   0,           0.0081942,           0.0081942,           0.0081942
                 230,             0.69578,              1.0526,              1.0913,              0.6957,             0.67796,             0.72444,             0.68397,                   0,                   0,                   0,           0.0081863,           0.0081863,           0.0081863
                 231,             0.66801,              1.0407,              1.0779,             0.68269,             0.68589,             0.72234,             0.68159,                   0,                   0,                   0,           0.0081784,           0.0081784,           0.0081784
                 232,             0.68373,              1.0698,              1.0914,              0.6666,             0.70916,             0.72286,              0.6856,                   0,                   0,                   0,           0.0081705,           0.0081705,           0.0081705
                 233,             0.70162,              1.0593,              1.0897,             0.65382,             0.70156,             0.72322,             0.68464,                   0,                   0,                   0,           0.0081626,           0.0081626,           0.0081626
                 234,             0.67999,              1.0404,              1.0902,             0.69882,             0.66335,             0.72493,             0.68645,                   0,                   0,                   0,           0.0081546,           0.0081546,           0.0081546
                 235,             0.66383,              1.0344,              1.0763,             0.69102,             0.66551,             0.72495,             0.68958,                   0,                   0,                   0,           0.0081467,           0.0081467,           0.0081467
                 236,               0.684,              1.0254,              1.0864,             0.75758,             0.62759,             0.72898,             0.69168,                   0,                   0,                   0,           0.0081388,           0.0081388,           0.0081388
                 237,             0.67119,              1.0295,              1.0899,             0.73025,             0.61856,             0.71738,             0.67762,                   0,                   0,                   0,           0.0081309,           0.0081309,           0.0081309
                 238,             0.69316,               1.058,              1.0891,              0.7109,             0.66593,             0.72647,             0.68566,                   0,                   0,                   0,            0.008123,            0.008123,            0.008123
                 239,             0.68414,              1.0438,              1.0939,             0.68719,             0.71781,             0.73136,             0.69217,                   0,                   0,                   0,            0.008115,            0.008115,            0.008115
                 240,             0.68097,             0.99592,              1.0934,             0.66925,             0.70312,             0.72917,             0.69145,                   0,                   0,                   0,           0.0081071,           0.0081071,           0.0081071
                 241,             0.68205,              1.0321,              1.0915,              0.6772,             0.67517,             0.72264,             0.68594,                   0,                   0,                   0,           0.0080992,           0.0080992,           0.0080992
                 242,             0.68109,              1.0284,              1.0858,             0.69796,             0.70743,             0.72746,             0.68904,                   0,                   0,                   0,           0.0080913,           0.0080913,           0.0080913
                 243,             0.72349,              1.0299,              1.0969,             0.69146,             0.67962,             0.72772,             0.68733,                   0,                   0,                   0,           0.0080834,           0.0080834,           0.0080834
                 244,             0.66521,              1.0173,              1.0768,             0.73121,             0.64892,             0.72835,             0.68987,                   0,                   0,                   0,           0.0080754,           0.0080754,           0.0080754
                 245,             0.66064,              1.0195,              1.0683,             0.72677,             0.65769,             0.72446,             0.68338,                   0,                   0,                   0,           0.0080675,           0.0080675,           0.0080675
                 246,               0.659,             0.97818,               1.078,             0.66357,             0.73286,             0.73865,             0.70043,                   0,                   0,                   0,           0.0080596,           0.0080596,           0.0080596
                 247,             0.67007,             0.98981,              1.0827,             0.66873,             0.71472,             0.73662,             0.69896,                   0,                   0,                   0,           0.0080517,           0.0080517,           0.0080517
                 248,             0.66668,              0.9724,               1.087,             0.70561,              0.6764,             0.73093,             0.69376,                   0,                   0,                   0,           0.0080438,           0.0080438,           0.0080438
                 249,             0.65446,             0.99107,              1.0759,              0.6947,             0.69252,             0.73588,              0.6999,                   0,                   0,                   0,           0.0080358,           0.0080358,           0.0080358
                 250,             0.67191,              1.0073,               1.083,             0.71006,             0.67371,             0.73286,             0.69647,                   0,                   0,                   0,           0.0080279,           0.0080279,           0.0080279
                 251,             0.65929,             0.97525,              1.0818,             0.68915,             0.69028,             0.73503,             0.69975,                   0,                   0,                   0,             0.00802,             0.00802,             0.00802
                 252,             0.67687,              1.0089,              1.0887,             0.67745,             0.70097,             0.73674,             0.69955,                   0,                   0,                   0,           0.0080121,           0.0080121,           0.0080121
                 253,             0.66044,             0.99375,              1.0764,             0.75627,             0.65074,             0.74043,             0.70211,                   0,                   0,                   0,           0.0080042,           0.0080042,           0.0080042
                 254,             0.67365,             0.99832,              1.0914,             0.68827,             0.71931,             0.73916,             0.70006,                   0,                   0,                   0,           0.0079962,           0.0079962,           0.0079962
                 255,             0.66992,             0.98382,              1.0757,             0.65691,             0.74769,             0.73426,             0.69632,                   0,                   0,                   0,           0.0079883,           0.0079883,           0.0079883
                 256,             0.67314,             0.95657,              1.0927,             0.70716,             0.68244,             0.74189,             0.70444,                   0,                   0,                   0,           0.0079804,           0.0079804,           0.0079804
                 257,             0.67856,             0.97911,              1.0856,             0.71136,             0.68997,             0.74733,              0.7086,                   0,                   0,                   0,           0.0079725,           0.0079725,           0.0079725
                 258,             0.64654,             0.93755,              1.0656,             0.71265,             0.68809,             0.74471,             0.70485,                   0,                   0,                   0,           0.0079646,           0.0079646,           0.0079646
                 259,             0.67659,             0.94415,              1.0819,             0.67701,             0.72185,               0.735,             0.69487,                   0,                   0,                   0,           0.0079566,           0.0079566,           0.0079566
                 260,             0.66494,              0.9912,              1.0783,             0.66975,             0.72511,              0.7384,              0.6995,                   0,                   0,                   0,           0.0079487,           0.0079487,           0.0079487
                 261,              0.6465,             0.95569,              1.0639,             0.71097,             0.69697,             0.74071,             0.70279,                   0,                   0,                   0,           0.0079408,           0.0079408,           0.0079408
                 262,             0.67631,             0.98137,              1.0755,             0.70884,             0.71966,             0.75078,             0.71454,                   0,                   0,                   0,           0.0079329,           0.0079329,           0.0079329
                 263,             0.63924,             0.93459,              1.0713,             0.71017,             0.68786,             0.74475,             0.70676,                   0,                   0,                   0,            0.007925,            0.007925,            0.007925
                 264,             0.65584,             0.96791,              1.0766,             0.70541,             0.68614,             0.74501,              0.7072,                   0,                   0,                   0,            0.007917,            0.007917,            0.007917
                 265,             0.68264,             0.97389,              1.0777,             0.76852,             0.64421,             0.75073,             0.71402,                   0,                   0,                   0,           0.0079091,           0.0079091,           0.0079091
                 266,             0.66151,             0.98319,                1.08,             0.75426,             0.65777,             0.74774,             0.71239,                   0,                   0,                   0,           0.0079012,           0.0079012,           0.0079012
                 267,             0.65164,             0.94987,              1.0677,             0.71407,             0.67606,               0.748,             0.71204,                   0,                   0,                   0,           0.0078933,           0.0078933,           0.0078933
                 268,             0.66015,             0.95248,              1.0837,             0.67033,              0.7357,             0.75021,             0.71334,                   0,                   0,                   0,           0.0078854,           0.0078854,           0.0078854
                 269,             0.65872,              1.0071,              1.0903,             0.65568,             0.76485,             0.75704,             0.72087,                   0,                   0,                   0,           0.0078774,           0.0078774,           0.0078774
                 270,             0.65255,             0.92355,              1.0771,              0.6924,             0.71756,             0.76068,             0.72281,                   0,                   0,                   0,           0.0078695,           0.0078695,           0.0078695
                 271,             0.66214,             0.96623,              1.0799,             0.71518,             0.72491,             0.76227,             0.72488,                   0,                   0,                   0,           0.0078616,           0.0078616,           0.0078616
                 272,             0.65805,             0.93399,              1.0815,              0.7525,              0.6981,             0.75675,             0.72121,                   0,                   0,                   0,           0.0078537,           0.0078537,           0.0078537
                 273,             0.68093,             0.97349,              1.0862,             0.70179,             0.71959,             0.74596,              0.7111,                   0,                   0,                   0,           0.0078458,           0.0078458,           0.0078458
                 274,             0.63839,             0.96323,              1.0688,             0.66145,             0.74734,             0.73913,             0.70289,                   0,                   0,                   0,           0.0078378,           0.0078378,           0.0078378
                 275,             0.64562,             0.93833,              1.0766,             0.67408,              0.7423,              0.7307,             0.69301,                   0,                   0,                   0,           0.0078299,           0.0078299,           0.0078299
                 276,             0.65955,             0.93174,              1.0699,             0.69368,             0.72579,             0.73463,             0.69659,                   0,                   0,                   0,            0.007822,            0.007822,            0.007822
                 277,             0.64221,             0.90165,              1.0731,             0.71004,               0.717,             0.74113,             0.70277,                   0,                   0,                   0,           0.0078141,           0.0078141,           0.0078141
                 278,               0.654,             0.90586,              1.0776,             0.71695,             0.68857,              0.7373,             0.69971,                   0,                   0,                   0,           0.0078062,           0.0078062,           0.0078062
                 279,             0.65356,             0.91201,              1.0799,             0.74019,             0.65936,             0.74027,             0.70177,                   0,                   0,                   0,           0.0077982,           0.0077982,           0.0077982
                 280,             0.66188,             0.98375,              1.0927,             0.75617,             0.65019,             0.73962,              0.7024,                   0,                   0,                   0,           0.0077903,           0.0077903,           0.0077903
                 281,             0.65699,             0.93129,              1.0691,             0.69291,             0.74676,             0.74731,             0.70876,                   0,                   0,                   0,           0.0077824,           0.0077824,           0.0077824
                 282,             0.65072,             0.93538,              1.0748,             0.71159,             0.73349,             0.75367,             0.71597,                   0,                   0,                   0,           0.0077745,           0.0077745,           0.0077745
                 283,             0.62675,             0.90812,              1.0723,             0.70899,              0.7328,             0.75411,              0.7173,                   0,                   0,                   0,           0.0077666,           0.0077666,           0.0077666
                 284,             0.67159,             0.93197,              1.0774,              0.7018,             0.75358,             0.75616,             0.71999,                   0,                   0,                   0,           0.0077586,           0.0077586,           0.0077586
                 285,             0.65359,             0.91433,              1.0781,             0.72038,             0.72826,             0.75811,             0.72082,                   0,                   0,                   0,           0.0077507,           0.0077507,           0.0077507
                 286,             0.64154,             0.89968,              1.0869,              0.7074,             0.74318,              0.7616,             0.72295,                   0,                   0,                   0,           0.0077428,           0.0077428,           0.0077428
                 287,              0.6597,             0.93399,              1.0824,             0.73133,             0.71261,             0.76406,             0.72598,                   0,                   0,                   0,           0.0077349,           0.0077349,           0.0077349
                 288,             0.64448,             0.95101,              1.0745,             0.75542,             0.68772,             0.76519,             0.72641,                   0,                   0,                   0,            0.007727,            0.007727,            0.007727
                 289,             0.65034,             0.93741,              1.0717,             0.70454,             0.73244,             0.76409,              0.7251,                   0,                   0,                   0,            0.007719,            0.007719,            0.007719
                 290,             0.64043,             0.92783,              1.0715,              0.7113,             0.73329,              0.7632,             0.72539,                   0,                   0,                   0,           0.0077111,           0.0077111,           0.0077111
                 291,             0.64887,             0.88786,              1.0712,             0.72212,             0.73254,             0.76366,              0.7276,                   0,                   0,                   0,           0.0077032,           0.0077032,           0.0077032
                 292,             0.64153,             0.90038,              1.0658,             0.73211,             0.73531,             0.76111,             0.72554,                   0,                   0,                   0,           0.0076953,           0.0076953,           0.0076953
                 293,             0.64713,             0.89284,               1.084,             0.74196,              0.7094,             0.75452,             0.72028,                   0,                   0,                   0,           0.0076874,           0.0076874,           0.0076874
                 294,             0.63326,             0.90223,              1.0772,             0.70311,             0.74794,             0.76204,             0.72568,                   0,                   0,                   0,           0.0076794,           0.0076794,           0.0076794
                 295,             0.64501,             0.92557,              1.0781,             0.71646,             0.73706,             0.75872,             0.72355,                   0,                   0,                   0,           0.0076715,           0.0076715,           0.0076715
                 296,             0.63028,             0.88516,              1.0682,             0.70264,             0.72971,             0.75627,             0.71979,                   0,                   0,                   0,           0.0076636,           0.0076636,           0.0076636
                 297,             0.64131,             0.89779,              1.0767,             0.70049,             0.74458,             0.75203,             0.71422,                   0,                   0,                   0,           0.0076557,           0.0076557,           0.0076557
                 298,              0.6393,             0.89462,              1.0724,             0.67484,             0.77103,             0.74923,             0.71414,                   0,                   0,                   0,           0.0076478,           0.0076478,           0.0076478
                 299,             0.63683,             0.91652,              1.0768,             0.67445,             0.76082,             0.74965,             0.71237,                   0,                   0,                   0,           0.0076398,           0.0076398,           0.0076398
                 300,             0.67042,              0.9456,              1.0876,             0.69828,             0.73798,             0.74881,             0.71049,                   0,                   0,                   0,           0.0076319,           0.0076319,           0.0076319
                 301,             0.63741,             0.89701,              1.0733,             0.69642,             0.74574,             0.75196,             0.71397,                   0,                   0,                   0,            0.007624,            0.007624,            0.007624
                 302,             0.65633,               0.912,              1.0854,             0.67977,             0.76587,             0.75512,             0.71852,                   0,                   0,                   0,           0.0076161,           0.0076161,           0.0076161
                 303,             0.65578,             0.90487,              1.0831,             0.68087,             0.75781,             0.75413,             0.71907,                   0,                   0,                   0,           0.0076082,           0.0076082,           0.0076082
                 304,             0.63837,             0.88118,              1.0792,             0.67843,             0.75485,             0.75428,              0.7191,                   0,                   0,                   0,           0.0076002,           0.0076002,           0.0076002
                 305,             0.65938,             0.90738,              1.0813,             0.68859,             0.75468,             0.75353,             0.71622,                   0,                   0,                   0,           0.0075923,           0.0075923,           0.0075923
                 306,             0.63614,             0.89879,              1.0653,             0.67914,             0.75266,             0.75323,             0.71696,                   0,                   0,                   0,           0.0075844,           0.0075844,           0.0075844
                 307,             0.64473,             0.88907,              1.0798,             0.70442,             0.72293,             0.76037,             0.72252,                   0,                   0,                   0,           0.0075765,           0.0075765,           0.0075765
                 308,             0.62875,             0.87553,              1.0616,             0.69525,             0.74457,             0.75932,             0.72289,                   0,                   0,                   0,           0.0075686,           0.0075686,           0.0075686
                 309,             0.65704,             0.89972,              1.0819,             0.72424,             0.72096,             0.76156,             0.72666,                   0,                   0,                   0,           0.0075606,           0.0075606,           0.0075606
                 310,             0.65617,             0.90402,              1.0797,             0.70096,             0.73771,             0.76381,             0.72808,                   0,                   0,                   0,           0.0075527,           0.0075527,           0.0075527
                 311,             0.66555,             0.87424,              1.0848,             0.68605,             0.75865,             0.76473,             0.72826,                   0,                   0,                   0,           0.0075448,           0.0075448,           0.0075448
                 312,             0.62561,             0.83892,              1.0698,             0.69779,             0.74859,              0.7633,             0.72828,                   0,                   0,                   0,           0.0075369,           0.0075369,           0.0075369
                 313,             0.65234,             0.91415,              1.0789,             0.68207,             0.74882,             0.76108,             0.72522,                   0,                   0,                   0,            0.007529,            0.007529,            0.007529
                 314,             0.64607,              0.8709,              1.0835,             0.70135,             0.73232,             0.76223,             0.72773,                   0,                   0,                   0,            0.007521,            0.007521,            0.007521
                 315,             0.63413,             0.88022,              1.0751,             0.75958,             0.66678,             0.75814,             0.72351,                   0,                   0,                   0,           0.0075131,           0.0075131,           0.0075131
                 316,             0.63773,             0.86073,              1.0744,              0.7103,             0.71859,             0.75723,             0.72528,                   0,                   0,                   0,           0.0075052,           0.0075052,           0.0075052
                 317,             0.63834,             0.86654,              1.0665,             0.72052,             0.70616,             0.75688,             0.72462,                   0,                   0,                   0,           0.0074973,           0.0074973,           0.0074973
                 318,              0.6383,             0.85021,              1.0832,             0.69787,             0.73919,             0.76184,             0.72772,                   0,                   0,                   0,           0.0074894,           0.0074894,           0.0074894
                 319,             0.64228,             0.86226,              1.0686,              0.7768,             0.67993,             0.76386,             0.72818,                   0,                   0,                   0,           0.0074814,           0.0074814,           0.0074814
                 320,             0.62411,             0.86037,              1.0704,             0.76884,             0.68265,              0.7634,             0.72893,                   0,                   0,                   0,           0.0074735,           0.0074735,           0.0074735
                 321,             0.65038,             0.89502,              1.0805,             0.71336,             0.74136,             0.76524,             0.73137,                   0,                   0,                   0,           0.0074656,           0.0074656,           0.0074656
                 322,             0.63892,             0.85138,              1.0813,              0.7341,             0.72452,              0.7668,             0.73317,                   0,                   0,                   0,           0.0074577,           0.0074577,           0.0074577
                 323,             0.63976,             0.85115,              1.0752,             0.72931,             0.73236,             0.76954,              0.7353,                   0,                   0,                   0,           0.0074498,           0.0074498,           0.0074498
                 324,             0.64822,             0.84921,              1.0834,             0.71746,             0.74074,             0.76966,             0.73587,                   0,                   0,                   0,           0.0074418,           0.0074418,           0.0074418
                 325,             0.63228,             0.83871,              1.0726,             0.71562,             0.73524,             0.77104,             0.73894,                   0,                   0,                   0,           0.0074339,           0.0074339,           0.0074339
                 326,              0.6454,             0.86782,              1.0693,             0.69753,             0.75296,             0.76778,             0.73487,                   0,                   0,                   0,            0.007426,            0.007426,            0.007426
                 327,             0.63156,             0.83963,              1.0864,             0.73462,             0.71644,             0.76643,             0.73486,                   0,                   0,                   0,           0.0074181,           0.0074181,           0.0074181
                 328,             0.64396,             0.84882,              1.0637,             0.74518,             0.71387,             0.76561,             0.73521,                   0,                   0,                   0,           0.0074102,           0.0074102,           0.0074102
                 329,             0.65008,             0.86618,              1.0753,             0.73111,             0.72072,             0.76843,             0.73681,                   0,                   0,                   0,           0.0074022,           0.0074022,           0.0074022
                 330,             0.63529,             0.84975,              1.0831,             0.74824,             0.70887,             0.76876,             0.73421,                   0,                   0,                   0,           0.0073943,           0.0073943,           0.0073943
                 331,             0.62824,             0.84924,               1.077,             0.73556,             0.72459,             0.77055,             0.73794,                   0,                   0,                   0,           0.0073864,           0.0073864,           0.0073864
                 332,             0.63114,             0.82514,              1.0662,             0.74928,             0.70637,             0.77402,             0.73971,                   0,                   0,                   0,           0.0073785,           0.0073785,           0.0073785
                 333,             0.65829,             0.84461,              1.0789,             0.72498,             0.72476,             0.77279,             0.74016,                   0,                   0,                   0,           0.0073706,           0.0073706,           0.0073706
                 334,             0.62741,             0.82749,               1.061,             0.74019,             0.69774,             0.77145,             0.73897,                   0,                   0,                   0,           0.0073626,           0.0073626,           0.0073626
                 335,             0.62985,             0.81223,              1.0749,              0.7424,             0.69822,             0.77052,             0.73676,                   0,                   0,                   0,           0.0073547,           0.0073547,           0.0073547
                 336,             0.64325,             0.83208,              1.0674,             0.74928,             0.68538,             0.76678,             0.73263,                   0,                   0,                   0,           0.0073468,           0.0073468,           0.0073468
                 337,             0.61313,              0.8441,              1.0635,             0.74934,              0.6944,             0.76322,             0.73044,                   0,                   0,                   0,           0.0073389,           0.0073389,           0.0073389
                 338,             0.62106,             0.83485,              1.0664,             0.75601,             0.67878,             0.76233,             0.72783,                   0,                   0,                   0,            0.007331,            0.007331,            0.007331
                 339,             0.61022,             0.83362,              1.0686,              0.7642,             0.67696,              0.7612,             0.72727,                   0,                   0,                   0,            0.007323,            0.007323,            0.007323
                 340,             0.64307,             0.83948,               1.076,              0.7661,             0.68221,             0.76483,               0.731,                   0,                   0,                   0,           0.0073151,           0.0073151,           0.0073151
                 341,             0.62332,             0.81826,              1.0684,             0.74799,             0.68213,             0.76571,             0.73192,                   0,                   0,                   0,           0.0073072,           0.0073072,           0.0073072
                 342,             0.63325,             0.80253,              1.0808,             0.73453,             0.70062,             0.76418,             0.73096,                   0,                   0,                   0,           0.0072993,           0.0072993,           0.0072993
                 343,             0.62276,             0.81462,              1.0661,             0.69394,             0.74039,             0.76409,             0.73154,                   0,                   0,                   0,           0.0072914,           0.0072914,           0.0072914
                 344,               0.635,             0.84424,              1.0792,             0.69265,             0.74136,             0.76576,             0.73455,                   0,                   0,                   0,           0.0072834,           0.0072834,           0.0072834
                 345,             0.62274,             0.79976,              1.0638,             0.69096,                0.73,             0.76749,             0.73532,                   0,                   0,                   0,           0.0072755,           0.0072755,           0.0072755
                 346,              0.6203,             0.80872,              1.0787,             0.68895,             0.73193,             0.76863,             0.73437,                   0,                   0,                   0,           0.0072676,           0.0072676,           0.0072676
                 347,             0.62595,             0.81262,              1.0686,              0.7341,             0.69535,             0.77221,             0.73884,                   0,                   0,                   0,           0.0072597,           0.0072597,           0.0072597
                 348,             0.63647,             0.82657,              1.0789,             0.72566,              0.7073,             0.77259,             0.73998,                   0,                   0,                   0,           0.0072518,           0.0072518,           0.0072518
                 349,             0.63772,             0.84442,              1.0739,             0.68735,              0.7601,             0.77399,             0.73972,                   0,                   0,                   0,           0.0072438,           0.0072438,           0.0072438
                 350,             0.63221,             0.80226,              1.0741,             0.69523,             0.75006,             0.77525,              0.7409,                   0,                   0,                   0,           0.0072359,           0.0072359,           0.0072359
                 351,             0.62375,             0.79755,              1.0703,             0.70502,              0.7393,              0.7747,             0.74108,                   0,                   0,                   0,            0.007228,            0.007228,            0.007228
                 352,             0.62005,             0.80283,              1.0752,             0.69145,             0.75668,             0.77534,             0.74283,                   0,                   0,                   0,           0.0072201,           0.0072201,           0.0072201
                 353,             0.62057,             0.81729,              1.0673,             0.71239,             0.75329,             0.77404,               0.741,                   0,                   0,                   0,           0.0072122,           0.0072122,           0.0072122
                 354,             0.61953,             0.80508,              1.0683,             0.71308,             0.75436,             0.77529,             0.74218,                   0,                   0,                   0,           0.0072042,           0.0072042,           0.0072042
                 355,             0.63363,             0.84045,              1.0711,             0.74697,             0.73735,             0.77638,             0.74255,                   0,                   0,                   0,           0.0071963,           0.0071963,           0.0071963
                 356,             0.62238,             0.81376,              1.0704,             0.75593,             0.73524,             0.77581,             0.74215,                   0,                   0,                   0,           0.0071884,           0.0071884,           0.0071884
                 357,             0.62692,             0.80544,              1.0698,             0.74926,             0.73908,             0.77595,             0.74234,                   0,                   0,                   0,           0.0071805,           0.0071805,           0.0071805
                 358,             0.61783,             0.78419,              1.0762,             0.74689,             0.74582,             0.77661,             0.74269,                   0,                   0,                   0,           0.0071726,           0.0071726,           0.0071726
                 359,             0.62025,             0.79114,              1.0693,             0.75534,             0.73172,             0.77432,             0.74153,                   0,                   0,                   0,           0.0071646,           0.0071646,           0.0071646
                 360,             0.62474,             0.80037,              1.0801,             0.76203,             0.73329,             0.77603,             0.74409,                   0,                   0,                   0,           0.0071567,           0.0071567,           0.0071567
                 361,             0.62189,             0.81999,              1.0715,             0.74782,             0.73071,             0.77666,             0.74475,                   0,                   0,                   0,           0.0071488,           0.0071488,           0.0071488
