                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.67904,                 1.1846,                0.94622,                0.41047,                 0.6044,                0.43931,                0.37039,                0.49018,                 1.3302,                0.88318,              0.0079708,              0.0079708,              0.0079708
                     36,                0.68862,                 1.1742,                0.95223,                0.48788,                0.60432,                0.51684,                0.42906,                  0.524,                 1.1717,                0.88796,              0.0079643,              0.0079643,              0.0079643
                     37,                0.69072,                 1.1786,                0.95417,                0.49004,                0.63108,                0.55614,                0.47205,                0.47023,                 1.0904,                0.86982,              0.0079579,              0.0079579,              0.0079579
                     38,                0.68387,                 1.1647,                0.95633,                 0.4665,                0.63609,                0.56608,                0.47891,                0.48071,                  1.139,                0.87203,              0.0079514,              0.0079514,              0.0079514
                     39,                0.68185,                 1.1461,                0.94272,                0.49829,                0.53837,                0.52326,                0.44232,                0.47993,                 1.1296,                0.87221,               0.007945,               0.007945,               0.007945
                     40,                0.68878,                 1.1359,                 0.9471,                0.48283,                0.64273,                0.54205,                0.46139,                0.46155,                 1.1172,                0.86628,              0.0079385,              0.0079385,              0.0079385
                     41,                0.66294,                 1.1272,                0.93453,                0.46777,                0.60402,                0.52096,                0.44904,                0.46462,                 1.2117,                0.86921,              0.0079321,              0.0079321,              0.0079321
                     42,                0.69512,                 1.1124,                 0.9532,                0.49026,                0.63787,                0.59531,                0.50443,                0.49347,                 1.0949,                0.87677,              0.0079256,              0.0079256,              0.0079256
                     43,                0.67069,                 1.1191,                0.94176,                0.51452,                0.58904,                0.56298,                0.48147,                0.46942,                 1.1193,                   0.87,              0.0079192,              0.0079192,              0.0079192
                     44,                0.66506,                 1.1086,                0.93051,                0.49586,                0.65214,                0.58154,                0.49727,                0.48447,                 1.0911,                0.86895,              0.0079128,              0.0079128,              0.0079128
                     45,                0.66042,                 1.0828,                  0.936,                 0.4936,                0.60446,                0.55425,                0.48016,                0.45711,                 1.1297,                0.85607,              0.0079063,              0.0079063,              0.0079063
